package,url,subdir,registry
rqti,https://github.com/shevandrin/rqti,,
RQuantLib,https://github.com/eddelbuettel/rquantlib,,
Rquefts,https://github.com/cropmodels/rquefts,,
rquery,https://github.com/winvector/rquery,,
rr2,https://github.com/arives/rr2,,
rrandvec,https://github.com/jakobbossek/rrandvec,,
rrapply,https://github.com/jorischau/rrapply,,
Rraven,https://github.com/marce10/rraven,,
RRBoost,https://github.com/xmengju/rrboost,,
rrcov,https://github.com/valentint/rrcov,,
rrcov3way,https://github.com/valentint/rrcov3way,,
rrcovHD,https://github.com/valentint/rrcovhd,,
rrcovNA,https://github.com/valentint/rrcovna,,
rRDP,https://github.com/mhahsler/rrdp,,bioc
rrecsys,https://github.com/ludovikcoba/rrecsys,,
rredlist,https://github.com/ropensci/rredlist,,
RRedshiftSQL,https://github.com/mtreadwell/rredshiftsql,,
rrefine,https://github.com/vpnagraj/rrefine,,
rreg,https://github.com/ybkamaleri/rreg,,
rrepast,https://github.com/antonio-pgarcia/rrepast,,
rres,https://github.com/bowenwang7/rres,,
RRNA,https://github.com/jlp-bioinf/rrna,,
rrnni,https://github.com/biods/rrnni,,
rroad,https://github.com/vsimko/rroad,,
RRphylo,https://github.com/pasraia/rrphylo,,
RRPP,https://github.com/mlcollyer/rrpp,,
rrr,https://github.com/chrisaddy/rrr,,
RRreg,https://github.com/danheck/rrreg,,
RRRR,https://github.com/finyang/rrrr,,
rrtable,https://github.com/cardiomoon/rrtable,,
rrum,https://github.com/tmsalab/rrum,,
rrvgo,https://github.com/ssayols/rrvgo,,bioc
RSA,https://github.com/nicebread/rsa,,
rsae,https://github.com/tobiasschoch/rsae,,
rSAFE,https://github.com/modeloriented/rsafe,,
RSAGA,https://github.com/r-spatial/rsaga,,
Rsagacmd,https://github.com/stevenpawley/rsagacmd,,
rsample,https://github.com/tidymodels/rsample,,
Rsampling,https://github.com/piklprado/rsampling,,
Rsamtools,https://github.com/bioconductor/rsamtools,,bioc
rsat,https://github.com/ropensci/rsat,,
RSauceLabs,https://github.com/johndharrison/rsaucelabs,,
RSCAT,https://github.com/act-org/rscat,,
rscc,https://github.com/sigbertklinke/rscc,,
RSclient,https://github.com/s-u/rsclient,,
rsconnect,https://github.com/rstudio/rsconnect,,
rscontract,https://github.com/rstudio/rscontract,,
rscopus,https://github.com/muschellij2/rscopus,,
rscorecard,https://github.com/btskinner/rscorecard,,
rScudo,https://github.com/matteo-ciciani/rscudo,,bioc
rSDI,https://github.com/ehengirmen/rsdi,,
RSDK,https://github.com/elkhmissi/rsdk,,
rsdmx,https://github.com/opensdmx/rsdmx,,
rSEA,https://github.com/mitra-ep/rsea,,
RSelenium,https://github.com/ropensci/rselenium,,
rsemmed,https://github.com/lmyint/rsemmed,,bioc
RSeqAn,https://github.com/compbiocore/rseqan,,bioc
Rserve,https://github.com/s-u/rserve,,
rsetse,https://github.com/jonnob/rsetse,,
rsf,https://github.com/dchiu911/rsf,,
Rsfar,https://github.com/haghbinh/rsfar,,
rsgeo,https://github.com/josiahparry/rsgeo,,archived
RSGHB,https://github.com/rsginc/rsghb,,
rshift,https://github.com/alexhroom/rshift,,
rsi,https://github.com/permian-global-research/rsi,,
RSiena,https://github.com/stocnet/rsiena,,
rsimsum,https://github.com/ellessenne/rsimsum,,
rsinaica,https://github.com/diegovalle/rsinaica,,
rskey,https://github.com/brry/rskey,,
rslp,https://github.com/dfalbel/rslp,,
rslurm,https://github.com/earthlab/rslurm,,
rsm,https://github.com/rvlenth/rsm,,
RSmartlyIO,https://github.com/banboo-data/rsmartlyio,,
rsmatch,https://github.com/skent259/rsmatch,,
rsmatrix,https://github.com/marberts/rsmatrix,,
Rsmlx,https://github.com/marclavielle/rsmlx,,
rsnell,https://github.com/pfpetrowski/rsnell,,
RSNNS,https://github.com/cbergmeir/rsnns,RSNNS,
rsocialwatcher,https://github.com/worldbank/rsocialwatcher,,
RSocrata,https://github.com/chicago/rsocrata,,
rsoi,https://github.com/boshek/rsoi,,
Rsolnp,https://github.com/alexiosg/rsolnp,,
rsolr,https://github.com/lawremi/rsolr,,
rspa,https://github.com/markvanderloo/rspa,pkg,
rsparse,https://github.com/dselivanov/rsparse,,
Rspc,https://github.com/merck/spc_package,,
rSPDE,https://github.com/davidbolin/rspde,,
RSpectra,https://github.com/yixuan/rspectra,,
rSpectral,https://github.com/cmclean5/rspectral,,
rspiro,https://github.com/thlytras/rspiro,,
rspm,https://github.com/cran4linux/rspm,,
rsppfp,https://github.com/melvidoni/rsppfp,,
rsprite2,https://github.com/lukaswallrich/rsprite2,,
RSQL,https://github.com/ropenstats/rsql,,
RSQLite,https://github.com/r-dbi/rsqlite,,
Rssa,https://github.com/asl/rssa,,
RSSL,https://github.com/jkrijthe/rssl,,
RSSthemes,https://github.com/nrennie/rssthemes,,
rstac,https://github.com/brazil-data-cube/rstac,,
rstack,https://github.com/gaborcsardi/rstack,,
rstackdeque,https://github.com/oneilsh/rstackdeque,,
rstan,https://github.com/stan-dev/rstan,rstan/rstan,
rstanarm,https://github.com/stan-dev/rstanarm,,
rstanbdp,https://github.com/piodag/rstanbdp,,
rstanemax,https://github.com/yoshidk6/rstanemax,,
rstantools,https://github.com/stan-dev/rstantools,,
RStata,https://github.com/lbraglia/rstata,,
rstatix,https://github.com/kassambara/rstatix,,
rstatscn,https://github.com/jiang-hang/rstatscn,,
rstiefel,https://github.com/pdhoff/rstiefel,,
RStoolbox,https://github.com/bleutner/rstoolbox,,
rstpm2,https://github.com/mclements/rstpm2,,
rStrava,https://github.com/fawda123/rstrava,,
rstudio.prefs,https://github.com/ddsjoberg/rstudio.prefs,,
rstudioapi,https://github.com/rstudio/rstudioapi,,
Rsurrogate,https://github.com/laylaparast/rsurrogate,,
rsurv,https://github.com/fndemarqui/rsurv,,
RSurveillance,https://github.com/rostats/rsurveillance,,
rsurveycto,https://github.com/agency-fund/rsurveycto,,
rsvd,https://github.com/erichson/rsvd,,
rsvddpd,https://github.com/subroy13/rsvddpd,,
rsvg,https://github.com/ropensci/rsvg,,
rswipl,https://github.com/mgondan/rswipl,,
Rsymphony,https://github.com/r-forge/rsymphony,pkg,
rsyncrosim,https://github.com/syncrosim/rsyncrosim,,
rsyslog,https://github.com/atheriel/rsyslog,,
rt,https://github.com/nceas/rt,,
rt3,https://github.com/johanjordaan/rt3,,
rtables,https://github.com/insightsengineering/rtables,,
Rtapas,https://github.com/mllaberia/rtapas,,
Rtauchen,https://github.com/davidzarruk/rtauchen,,
RTCGA,https://github.com/rtcga/rtcga,,bioc
RTCGAToolbox,https://github.com/mksamur/rtcgatoolbox,,bioc
RTD,https://github.com/treasure-data/rtd,,
rtdists,https://github.com/rtdists/rtdists,,
rtematres,https://github.com/cpfaff/rtematres,rtematres,
rtemps,https://github.com/bblodfon/rtemps,,
rTensor,https://github.com/rikenbit/rtensor,,
rtern,https://github.com/grddavies/rtern,,
rtf,https://github.com/schaffman5/rtf,,
rTG,https://github.com/jernejjevsenak/rtg,,
rtgstat,https://github.com/selesnow/rtgstat,,
Rthingsboard,https://github.com/ddorch/rthingsboard,,
rticles,https://github.com/rstudio/rticles,,
rticulate,https://github.com/stefanocoretta/rticulate,,
rtiddlywiki,https://github.com/byzheng/rtiddlywiki,,
rtide,https://github.com/poissonconsulting/rtide,,
rties,https://github.com/ebmtnprof/rties,,
RTIGER,https://github.com/rfael0cm/rtiger,,
rtika,https://github.com/ropensci/rtika,,
rtip,https://github.com/angelberihuete/rtip,,
rtist,https://github.com/tomasokal/rtist,,
RTL,https://github.com/risktoollib/rtl,,
RTLknitr,https://github.com/foadesmaeili5/rtlknitr,,
rtlr,https://github.com/matanhakim/rtlr,,
rTLsDeep,https://github.com/carlos-alberto-silva/rtlsdeep,,
RTMB,https://github.com/kaskr/rtmb,RTMB,
rtmpt,https://github.com/raphaelhartmann/rtmpt,,
rtodoist,https://github.com/thinkr-open/rtodoist,,
rtoot,https://github.com/gesistsa/rtoot,,
rTorch,https://github.com/f0nzie/rtorch,,
rTPC,https://github.com/padpadpadpad/rtpc,,
rtpcr,https://github.com/mirzaghaderi/rtpcr,,
Rtrack,https://github.com/rupertoverall/rtrack,,
rtracklayer,https://github.com/lawremi/rtracklayer,,bioc
RTransferEntropy,https://github.com/bzpaper/rtransferentropy,,
rtrek,https://github.com/leonawicz/rtrek,,
rtrend,https://github.com/rpkgs/rtrend,,
rtrends,https://github.com/aviblinder/rtrends,,
RTriangle,https://github.com/davidcsterratt/rtriangle,pkg,
rtrim,https://github.com/snstatcomp/rtrim,pkg,
rTRIPLEXCWFlux,https://github.com/shulansun/rtriplex_cw_flux,,
rTRM,https://github.com/ddiez/rtrm,,bioc
rTRMui,https://github.com/ddiez/rtrmui,,bioc
rTRNG,https://github.com/miraisolutions/rtrng,,
Rtropical,https://github.com/houjiewang/rtropical,,
rtry,https://github.com/mpi-bgc-functional-biogeography/rtry,,
rts,https://github.com/babaknaimi/rts,,
RTSA,https://github.com/annelyng/rtsa,,
rtsdata,https://bitbucket.org/rtsvizteam/rtsdata,,
RtsEva,https://github.com/alowis/rtseva,,
Rtsne,https://github.com/jkrijthe/rtsne,,
rtson,https://github.com/tercen/tson,rtson,
rtsplot,https://bitbucket.org/rtsvizteam/rtsplot,,
Rttf2pt1,https://github.com/wch/rttf2pt1,,
Rtumblr,https://github.com/schochastics/rtumblr,,
rtweet,https://github.com/ropensci/rtweet,,
rTwig,https://github.com/aidanmorales/rtwig,,
Rtwobitlib,https://github.com/hpages/rtwobitlib,,
rtype,https://github.com/renkun-ken/rtype,,
rtypeform,https://github.com/csgillespie/rtypeform,,
rubias,https://github.com/eriqande/rubias,,
rucm,https://github.com/kaushikrch/rucm,,
rucrdtw,https://github.com/pboesu/rucrdtw,,
rugarch,https://github.com/alexiosg/rugarch,,
ruijter,https://github.com/ramiromagno/ruijter,,
ruimtehol,https://github.com/bnosac/ruimtehol,,
ruin,https://github.com/irudnyts/ruin,,
ruler,https://github.com/echasnovski/ruler,,
rules,https://github.com/tidymodels/rules,,
rUM,https://github.com/raymondbalise/rum,,
ruminate,https://github.com/john-harrold/ruminate,,
runcharter,https://github.com/johnmackintosh/runcharter,,
runDRT,https://github.com/markjmeyer/rundrt,,
runes,https://github.com/tallguyjenks/runes,,
runibic,https://github.com/athril/runibic,,bioc
RUnit,https://github.com/romanzenka/runit,,
runjags,https://github.com/ku-awdc/runjags,,
runner,https://github.com/gogonzo/runner,,
runonce,https://github.com/privefl/runonce,,
runstats,https://github.com/martakarass/runstats,,
rusda,https://github.com/ropensci/rusda,,
rush,https://github.com/mlr-org/rush,,
rusk,https://github.com/thinkr-open/rusk,,
rust,https://github.com/paulnorthrop/rust,,
rutifier,https://github.com/msantelices/rutifier,,
rutledge,https://github.com/ramiromagno/rutledge,,
RUVSeq,https://github.com/drisso/ruvseq,,bioc
RVA,https://github.com/thermostats/rva,,
Rvcg,https://github.com/zarquon42b/rvcg,,
rvcheck,https://github.com/guangchuangyu/rvcheck,,
RVCompare,https://github.com/etorarza/rvcompare,,
rvec,https://github.com/bayesiandemography/rvec,,
RVerbalExpressions,https://github.com/verbalexpressions/rverbalexpressions,,
rversions,https://github.com/r-hub/rversions,,
rvertnet,https://github.com/ropensci/rvertnet,,
rvest,https://github.com/tidyverse/rvest,,
rvg,https://github.com/davidgohel/rvg,,
rvHPDT,https://github.com/weiguonimh/rvhpdt,,
RViennaCL,https://github.com/cdeterman/rviennacl,,
rvif,https://github.com/r-forge/colldetreat,pkg/rvif,
rvinecopulib,https://github.com/vinecopulib/rvinecopulib,,
Rvisdiff,https://github.com/bioinfousal/rvisdiff,,bioc
rvisidata,https://github.com/paulklemm/rvisidata,,
rvkstat,https://github.com/selesnow/rvkstat,,
rvMF,https://github.com/seungwoo-stat/rvmf,,
rwa,https://github.com/martinctc/rwa,,
rwalkr,https://github.com/earowang/rwalkr,,
Rwave,https://github.com/r-forge/rwave,pkg,
rwavelet,https://github.com/fabnavarro/rwavelet,,
Rwclust,https://github.com/csprock/rwclust,,
rWCVP,https://github.com/matildabrown/rwcvp,,
RWDataPlyr,https://github.com/bouldercodehub/rwdataplyr,,
rwhatsapp,https://github.com/jbgruber/rwhatsapp,,
rwicc,https://github.com/d-morrison/rwicc,,
RWiener,https://github.com/yeagle/rwiener,,
rWikiPathways,https://github.com/wikipathways/rwikipathways,,bioc
rWishart,https://github.com/benbarnard/rwishart,,
RWmisc,https://github.com/jayrobwilliams/rwmisc,,
Rwofost,https://github.com/cropmodels/rwofost,,
rworkflows,https://github.com/neurogenomics/rworkflows,,
rworldmap,https://github.com/andysouth/rworldmap,,
rworldxtra,https://github.com/andysouth/rworldxtra,,
rwstats,https://github.com/schirp/rwstats,,
rwty,https://github.com/danlwarren/rwty,,
rwunderground,https://github.com/alshum/rwunderground,,
RXKCD,https://github.com/onertipaday/rxkcd,,
RxnSim,https://github.com/varungiri/rxnsim,,
rxode2,https://github.com/nlmixr2/rxode2,,
rxode2et,https://github.com/nlmixr2/rxode2et,,
rxode2ll,https://github.com/nlmixr2/rxode2ll,,
rxode2parse,https://github.com/nlmixr2/rxode2parse,,
rxode2random,https://github.com/nlmixr2/rxode2random,,
rxylib,https://github.com/r-lum/rxylib,,
Ryacas,https://github.com/r-cas/ryacas,,
Ryacas0,https://github.com/r-cas/ryacas0,,
ryandexdirect,https://github.com/selesnow/ryandexdirect,,
RYandexTranslate,https://github.com/mukul13/ryandextranslate,,
rym,https://github.com/selesnow/rym,,
rYoutheria,https://github.com/biologicalrecordscentre/ryoutheria,,
rytstat,https://github.com/selesnow/rytstat,,
RZabbix,https://github.com/marcinkosinski/rzabbix,,
rzmq,https://github.com/ropensci/rzmq,,
s2,https://github.com/r-spatial/s2,,
s20x,https://github.com/stats-uoa/s20x,,
s2net,https://github.com/jlaria/s2net,,
s3,https://github.com/brokamp-group/s3,,
s3.resourcer,https://github.com/obiba/s3.resourcer,,
s3fs,https://github.com/dyfanjones/s3fs,,
S4Arrays,https://github.com/bioconductor/s4arrays,,bioc
s4vd,https://github.com/mwsill/s4vd,,
S4Vectors,https://github.com/bioconductor/s4vectors,,bioc
S7,https://github.com/rconsortium/s7,,
sabre,https://github.com/nowosad/sabre,,
saccadr,https://github.com/alexander-pastukhov/saccadr,,
sacRebleu,https://github.com/lazerlambda/sacrebleu,,
SADISA,https://github.com/rsetienne/sadisa,,
sadists,https://github.com/shabbychef/sadists,,
sads,https://github.com/pilaboratory/sads,,
sae.prop,https://github.com/mrijalussholihin/sae.prop,,
saeczi,https://github.com/harvard-ufds/saeczi,,
saeHB,https://github.com/zazaperwira/saehb,,
saeHB.ME.beta,https://github.com/ratihrodliyah/saehb.me.beta,,
saeHB.panel,https://github.com/veliatrimarliana/saehb.panel,,
saeHB.panel.beta,https://github.com/dianrahmawatisalis/saehb.panel.beta,,
saeHB.unit,https://github.com/alfrzlp/saehb.unit,,
saekernel,https://github.com/wicaksh/saekernel,,
saens,https://github.com/alfrzlp/sae-ns,,
saePseudo,https://github.com/darinhuwaidaa/saepseudo,,
saeRobust,https://github.com/wahani/saerobust,,
saeSim,https://github.com/wahani/saesim,,
saeTrafo,https://github.com/norawuerz/saetrafo,,
SAFARI,https://github.com/estfernan/safari,,
safejoin,https://github.com/samedwardes/safejoin,,
safer,https://github.com/talegari/safer,,
safestats,https://github.com/alexanderlynl/safestats,,
safetensors,https://github.com/mlverse/safetensors,,
safetyCharts,https://github.com/safetygraphics/safetycharts,,
safetyGraphics,https://github.com/safetygraphics/safetygraphics,,
SafeVote,https://github.com/cthombor/safevote,,
sageR,https://github.com/fbertran/sager,,
SAGMM,https://github.com/andrewthomasjones/sagmm,,
SAIGEgds,https://github.com/abbvie-computationalgenomics/saigegds,,bioc
SAiVE,https://github.com/uo-saive/saive,,
SALES,https://github.com/knightgu/sales,SALES,
salesforcer,https://github.com/stevenmmortimer/salesforcer,,
salso,https://github.com/dbdahl/salso,salso,
salty,https://github.com/mdlincoln/salty,,
SAM,https://github.com/hmjianggatech/sam,,
samc,https://github.com/andrewmarx/samc,,
SAMGEP,https://github.com/celehs/samgep,,
sampbias,https://github.com/azizka/sampbias,,
sampcompR,https://github.com/bjoernrohr/sampcompr,,
sampler,https://github.com/mbaldassaro/sampler,,
samplesize,https://github.com/shearer/samplesize,,
samplesize4surveys,https://github.com/psirusteam/samplesize4surveys,,
samplesizeCMH,https://github.com/pegeler/samplesizecmh,,
sampleVADIR,https://github.com/tswanson222/samplevadir,,
SamplingBigData,https://github.com/jlisic/samplingbigdata,,
samplingbook,https://github.com/jmanitz/samplingbook,,
samplingin,https://github.com/choerulafifanto/samplingin,,
SamplingStrata,https://github.com/barcaroli/samplingstrata,,
samplr,https://github.com/lucas-castillo/samplr,,
samplrData,https://github.com/lucas-castillo/samplrdata,,
SAMprior,https://github.com/pengyang0411/samprior,,
sampsizeval,https://github.com/mpavlou/sampsizeval,,
SAMtool,https://github.com/blue-matter/samtool,,
samurais,https://github.com/fchamroukhi/samurais,,
sand,https://github.com/kolaczyk/sand,sand,
sandbox,https://github.com/coffeemuggler/sandbox,,
sandwich,https://github.com/r-forge/sandwich,pkg,
SangerTools,https://github.com/ald0405/sangertools,,
sanic,https://github.com/nk027/sanic,,
sanitizers,https://github.com/eddelbuettel/sanitizers,,
sanityTracker,https://github.com/marselscheer/sanitytracker,,
sankey,https://github.com/gaborcsardi/sankey,,
SANple,https://github.com/laura-dangelo/sanple,,
SANTA,https://github.com/alexjcornish/santa,,bioc
santaR,https://github.com/adwolfer/santar,,
santoku,https://github.com/hughjonesd/santoku,,
SANvi,https://github.com/fradenti/sanvi,,
sanzo,https://github.com/jmaasch/sanzo,,
saotd,https://github.com/evan-l-munson/saotd,,
sapfluxnetr,https://github.com/sapfluxnet/sapfluxnetr,,
saqgetr,https://github.com/skgrange/saqgetr,,
SAR,https://github.com/hongooi73/sar,,
SARC,https://github.com/krutik6/sarc,,bioc
sarima,https://github.com/geobosh/sarima,,
sarks,https://github.com/denniscwylie/sarks,,bioc
saros,https://github.com/nifu-no/saros,,
sars,https://github.com/txm676/sars,,
sarsop,https://github.com/boettiger-lab/sarsop,,
SAScii,https://github.com/ajdamico/sascii,,
saseR,https://github.com/statomics/saser,,bioc
sasfunclust,https://github.com/unina-sfere/sasfunclust,,
SASmarkdown,https://github.com/hemken/sasmarkdown,,
sasr,https://github.com/insightsengineering/sasr,,
sass,https://github.com/rstudio/sass,,
sassy,https://github.com/dbosak01/sassy,,
satellite,https://github.com/environmentalinformatics-marburg/satellite,,
satin,https://github.com/hvillalo/satin,,
satres,https://github.com/josesamos/satres,,
satuRn,https://github.com/statomics/saturn,,bioc
SAVER,https://github.com/mohuangx/saver,,
savonliquide,https://github.com/feddelegrand7/savonliquide,,
savvyr,https://github.com/openpharma/savvyr,,
sbd,https://github.com/marcusrowcliffe/sbd,,
SBdecomp,https://github.com/laylaparast/sbdecomp,,
sbgcop,https://github.com/pdhoff/sbgcop,,
SBGNview,https://github.com/datapplab/sbgnview,,bioc
sBIC,https://github.com/lucaweihs/sbic,,
sbl,https://github.com/meiyuecomputbio/sbl,,
sbm,https://github.com/grosssbm/sbm,,
SBmedian,https://github.com/kisungyou/sbmedian,,
SBN,https://github.com/flee598/sbn,,
sbo,https://github.com/vgherard/sbo,,
sboost,https://github.com/jadonwagstaff/sboost,,
sbtools,https://github.com/doi-usgs/sbtools,,
SC2API,https://github.com/sammorrissette/sc2api,,
SC3,https://github.com/hemberg-lab/sc3,,bioc
scaffolder,https://github.com/terrytangyuan/scaffolder,,
scagnostics,https://github.com/s-u/scagnostics,,
ScaledMatrix,https://github.com/ltla/scaledmatrix,,bioc
scales,https://github.com/r-lib/scales,,
ScaleSpikeSlab,https://github.com/niloyb/scalespikeslab,,
scan,https://github.com/jazznbass/scan,,
scAnnotatR,https://github.com/grisslab/scannotatr,,bioc
scanstatistics,https://github.com/promerpr/scanstatistics,,
scape,https://github.com/arni-magnusson/scape,,
scapesClassification,https://github.com/ghtaranto/scapesclassification,,
SCArray,https://github.com/abbvie-computationalgenomics/scarray,,bioc
scater,https://github.com/alanocallaghan/scater,,bioc
scatr,https://github.com/raviselker/scatr,,
scatterD3,https://github.com/juba/scatterd3,,
ScatterDensity,https://github.com/mthrun/scatterdensity,,
scatterHatch,https://github.com/fertiglab/scatterhatch,,bioc
scattermore,https://github.com/exaexa/scattermore,,
scatterpie,https://github.com/yulab-smu/scatterpie,,
scBio,https://github.com/amitfrish/scbio,,
scBSP,https://github.com/castleli/scbsp,,
scBubbletree,https://github.com/snaketron/scbubbletree,,bioc
scCATCH,https://github.com/zjufanlab/sccatch,,
scCB2,https://github.com/zijianni/sccb2,,bioc
scClassify,https://github.com/sydneybiox/scclassify,,bioc
scclust,https://github.com/fsavje/scclust-r,,
sccomp,https://github.com/mangiolalaboratory/sccomp,,bioc
sccore,https://github.com/kharchenkolab/sccore,,
scCustomize,https://github.com/samuel-marsh/sccustomize,,
scDataviz,https://github.com/kevinblighe/scdataviz,,bioc
SCDB,https://github.com/ssi-dk/scdb,,
scDblFinder,https://github.com/plger/scdblfinder,,bioc
scDD,https://github.com/kdkorthauer/scdd,,bioc
scDDboost,https://github.com/wiscstatman/scddboost,,bioc
scde,https://github.com/hms-dbmi/scde,,bioc
scDECO,https://github.com/yenyiho-lab/scdeco,,
SCdeconR,https://github.com/liuy12/scdeconr,,
scDesign3,https://github.com/songdongyuan1994/scdesign3,,bioc
scDHA,https://github.com/duct317/scdha,,
scdhlm,https://github.com/jepusto/scdhlm,,
scDiffCom,https://github.com/cyrillagger/scdiffcom,,
scDIFtest,https://github.com/ddebeer/scdiftest,,
scDotPlot,https://github.com/ben-laufer/scdotplot,,bioc
scdtb,https://github.com/mightymetrika/scdtb,,
SCEM,https://github.com/kserkcho/scem,,
scenes,https://github.com/shinyworks/scenes,,
SCEnt,https://github.com/hwarden162/scent,,
SCFA,https://github.com/duct317/scfa,,bioc
scFeatures,https://github.com/sydneybiox/scfeatures,,bioc
scGate,https://github.com/carmonalab/scgate,,
SCGLR,https://github.com/scnext/scglr,,
scGOclust,https://github.com/papatheodorou-group/scgoclust,,
scGPS,https://github.com/imb-computational-genomics-lab/scgps,,bioc
schemr,https://github.com/stuart-morrison/schemr,,
schex,https://github.com/saskiafreytag/schex,,bioc
schoenberg,https://github.com/jadahlke/schoenberg,,
scholar,https://github.com/yulab-smu/scholar,,
SchoolDataIT,https://github.com/lcef97/schooldatait,,
schrute,https://github.com/bradlindblad/schrute,,
schtools,https://github.com/schlosslab/schtools,,
SCIBER,https://github.com/ravengan/sciber,,
scico,https://github.com/thomasp85/scico,,
scicomptools,https://github.com/nceas/scicomptools,,
scider,https://github.com/chenlaboratory/scider,,bioc
scientific,https://github.com/oobianom/scientific,,
scifer,https://github.com/rodrigarc/scifer,,bioc
scifigure,https://github.com/prpatil/scifigure,,
scimo,https://github.com/abichat/scimo,,
SCINA,https://github.com/jcao89757/scina,,
scINSIGHT,https://github.com/vivianstats/scinsight,,
SCIntRuler,https://github.com/yuelyu21/scintruler,,
sciplot,https://github.com/mutualism/sciplot,,
scipub,https://github.com/dpagliaccio/scipub,,
sciRmdTheme,https://github.com/oobianom/scirmdtheme,,
scISR,https://github.com/duct317/scisr,,
scistreer,https://github.com/kharchenkolab/scistreer,,
SciViews,https://github.com/sciviews/sciviews,,
sclr,https://github.com/khvorov45/sclr,,
scmap,https://github.com/hemberg-lab/scmap,,bioc
scMerge,https://github.com/sydneybiox/scmerge,,bioc
scMET,https://github.com/andreaskapou/scmet,,bioc
scmeth,https://github.com/aryeelab/scmeth,,bioc
scMitoMut,https://github.com/wenjie1991/scmitomut,,bioc
scMultiSim,https://github.com/zhanglabgt/scmultisim,,bioc
SCnorm,https://github.com/rhondabacher/scnorm,,bioc
scone,https://github.com/yoseflab/scone,,bioc
scOntoMatch,https://github.com/papatheodorou-group/scontomatch,,
scoper,https://bitbucket.org/kleinstein/scoper,,
SCOR,https://github.com/synx21/scor,,
scorecard,https://github.com/shichenxie/scorecard,,
ScoreEB,https://github.com/wenlongren/scoreeb,,
scorematchingad,https://github.com/kasselhingee/scorematchingad,,
scorepeak,https://github.com/shotaochi/scorepeak,,
scoringRules,https://github.com/fk83/scoringrules,,
scoringutils,https://github.com/epiforecasts/scoringutils,,
SCORNET,https://github.com/celehs/scornet,,
SCORPIUS,https://github.com/rcannood/scorpius,,
ScottKnott,https://github.com/ivanalaman/scottknott,,
ScottKnottESD,https://github.com/klainfo/scottknottesd,,
scp,https://github.com/uclouvain-cbio/scp,,bioc
scPCA,https://github.com/philboileau/scpca,,bioc
SCperf,https://github.com/msmarchena/scperf,,
scPipe,https://github.com/luyitian/scpipe,,bioc
scPloidy,https://github.com/fumi-github/scploidy,,
SCpubr,https://github.com/enblacar/scpubr,,
scran,https://github.com/marionilab/scran,,bioc
scrappy,https://github.com/villegar/scrappy,,
scReClassify,https://github.com/sydneybiox/screclassify,,bioc
scRecover,https://github.com/miaozhun/screcover,,bioc
screenCounter,https://github.com/crisprverse/screencounter,,bioc
ScreenR,https://github.com/emanuelsoda/screenr,,bioc
screenshot,https://github.com/matutosi/screenshot,,
scRepertoire,https://github.com/ncborcherding/screpertoire,,bioc
scribe,https://github.com/jmbarbone/scribe,,
SCRIP,https://github.com/thecailab/scrip,,
scriptexec,https://github.com/sagiegurari/scriptexec,,
ScriptMapR,https://github.com/peyronlab/scriptmapr,,
scriptName,https://github.com/mullinslab/scriptname,,
scriptuRs,https://github.com/andrewheiss/scripturs,,
scrm,https://github.com/scrm/scrm-r,,
ScRNAIMM,https://github.com/mohmedsoudy/scrnaimm,,
scRNAseqApp,https://github.com/jianhong/scrnaseqapp,,bioc
scrobbler,https://github.com/condwanaland/scrobbler,,
scrollrevealR,https://github.com/feddelegrand7/scrollrevealr,,
scruff,https://github.com/campbio/scruff,,bioc
scrutiny,https://github.com/lhdjung/scrutiny,,
scry,https://github.com/kstreet13/scry,,bioc
scrypt,https://github.com/bobjansen/rscrypt,,
scryr,https://github.com/curso-r/scryr,,
scs,https://github.com/florianschwendinger/scs,,
scShapes,https://github.com/malindrie/scshapes,,bioc
scSpatialSIM,https://github.com/fridleylab/scspatialsim,,
scTenifoldKnk,https://github.com/cailab-tamu/sctenifoldknk,,
scTenifoldNet,https://github.com/cailab-tamu/sctenifoldnet,,
scTHI,https://github.com/miccec/scthi,,bioc
SCtools,https://github.com/bcastanho/sctools,,
sctransform,https://github.com/satijalab/sctransform,,
scUtils,https://github.com/felixthestudent/scutils,,
scutr,https://github.com/s-kganz/scutr,,
scviR,https://github.com/vjcitn/scvir,,bioc
sdam,https://github.com/sdam-au/sdam,,
sdamr,https://github.com/mspeekenbrink/sdam-r,,
sdcHierarchies,https://github.com/bernhard-da/sdchierarchies,,
sdcLog,https://github.com/matthiasgomolka/sdclog,,
sdcMicro,https://github.com/sdctools/sdcmicro,,
SDCNway,https://github.com/dataprotectiontoolkit/sdcnway,,
sdcSpatial,https://github.com/edwindj/sdcspatial,,
sde,https://github.com/siacus/sde,,
sdetorus,https://github.com/egarpor/sdetorus,,
SDGdetector,https://github.com/yingjie4science/sdgdetector,,
SDLfilter,https://github.com/takahiroshimada/sdlfilter,,
sdm,https://github.com/babaknaimi/sdm,,
sdmpredictors,https://github.com/lifewatch/sdmpredictors,,
sdmTMB,https://github.com/pbs-assess/sdmtmb,,
SDMtune,https://github.com/consbiol-unibern/sdmtune,,
sdmvspecies,https://github.com/howl-anderson/sdmvspecies,sdmvspecies,
SDPDmod,https://github.com/rozetasimonovska/sdpdmod,,
sdtmchecks,https://github.com/pharmaverse/sdtmchecks,,
sdtmval,https://github.com/skgithub14/sdtmval,,
sdwd,https://github.com/boxiang-wang/sdwd,,
seacarb,https://github.com/jpgattuso/seacarb-git,,
